Texte,source_fichier
"Si l'on se contente de dire ""moi"", alors on risque de retrouver l'aporie du premier parcours ; celui d'une dissociation du sens entre véritable et caché, et d'une dislocation du langage entre la réalité intérieure et la réalité extérieure.",langage_et_realité
"Dans ce cas, il convient de faire des distinctions au sein des actes possibles d'un langage que nous avons pour l'instant pris un bloc.",langage_et_realité
"En effet, le langage ne permet pas seulement de dire, de désigner, d'imprimer ; il permet aussi de commander, d'ordonner, de refuser.",langage_et_realité
"Or, contrairement à la première série, la seconde fait intervenir nécessairement un autre locuteur que moi.",langage_et_realité
Autrui permettrait-il de sortir du cercle de fondation du langage dans la réalité ou de constitution de la réalité par le langage ?,langage_et_realité
"Pour Lévinas, Autrui est l'instance par laquelle je comprends que le langage n'est ni une totalité formée de signes que je subis et que je transmets, ni non plus un agrégat de significations arbitraires et finies, mais une ""totalité ouverte"" par laquelle non seulement la réalité est co-instituée par les discours tenus par les hommes, mais aussi constituée selon un ordre puis repose dans la parole de l’Autre homme, et non dans la mienne.",langage_et_realité
"En ce sens, Autrui est le fondement commun au langage et à la réalité, fondement par lequel le langage est sans cesse institué et la réalité sans cesse constituée.",langage_et_realité
"Dans le chapitre ""Vérité et Discours"", Levinas invite à considérer que si ma parole est le don du monde à Autrui, c’est en tant qu’elle répond à son appel.",langage_et_realité
Autrui est donc l’instigateur du langage pour autant qu’il exige qu’une réponse soit donnée à mon appel.,langage_et_realité
"C’est pourquoi, dit Levinas, la première parole est à l’impératif, bien qu’elle puisse être muette ; et c’est pourquoi aussi la première parole adressée à autrui est à l’accusatif : “Me voici"".",langage_et_realité
"Plus qu’un champ tendu de discours, la réalité serait alors un champ tendu de questions et de réponse et, loin d’être un donné sensible, elle est avant tout parole : ainsi le “Visage” d'Autrui n’est pas perceptible, puisqu’il brise le sensible et le donné propre à ma capacité de perception et de représentation, mais il est parole, et impératif de réponse.",langage_et_realité
"Le rapport du langage à la réalité, par conséquent, n’est pas un rapport de description ou d’expression, mais un rapport moral, c’est-à-dire une réponse au Visage d’Autrui, qui seul peut être qualifié d’expression.",langage_et_realité
"A l’inverse, la non réponse brise la constitution de la réalité : le texte “Personnes ou figures” de Difficile liberté la compare à une pétrification du visage en un masque.",langage_et_realité
"Les conditions de constitution sont donc doubles : d’une part, une distinction entre le partage réalité / irréalité que je peux opérer en mon for intérieur dans le champ de ma représentation, et la présence d’Autrui qui fonde cette distinction ; d’autre part, une distinction entre réalité vivante et réalité morte, selon que le langage est ou non une réponse véritable à l’appel d’Autrui.",langage_et_realité
La présence de l’Autre et ce que dit Autrui semblent donc pouvoir légitimer la constitution de la réalité par le langage.,langage_et_realité
"Toutefois, une question reste en suspens : peut-on dans ce cas constituer une réalité illusoire ?",langage_et_realité
"Autrement dit, si la réalité est constituée par le langage et quand bien même cette constitution serait garantie et légitimée par Autrui, la réalité comprise comme ce que l’on perçoit et ce que l’on sait peut-elle ultimement relever de la croyance ou de l’illusion ?",langage_et_realité
"Pour Levinas, oui, pour autant que même la réalité relève de la morale, c'est-à-dire du respect d’Autrui.",langage_et_realité
"Mais face à cette constitution légitime de la réalité par le langage, peut-on envisager une contre-constitution d’une réalité sans Autrui, où donc la réalité ne serait pas évaluée par sa teneur morale, mais par son effet sur la vie des hommes ?",langage_et_realité
"Peut-on, somme toute, croire que la réalité est autre qu’elle n’est, et cela, par le seul biais du langage ?",langage_et_realité
"Prenons l’exemple de l’essai sur les Fausses nouvelles de la guerre de Marc Bloch, où l’historien s’intéresse à la “zone de formation des légendes”, c’est-à-dire à la zone proche du front où le discernement des soldats n’est pas assez clair pour discriminer entre une “vraie” et une “fausse” nouvelle.",langage_et_realité
"Or, c’est ce qui est “cru” comme vrai qui va déterminer la réalité de telle ou telle offensive…",langage_et_realité
"Cet exemple vise à montrer que si le langage constitue la réalité, c'est en tant que toute parole, ou activation du langage, est susceptible d'avoir une efficace.",langage_et_realité
Un langage avec ou sans effet détermine la réalité d'une action ou au contraire peut frapper d'irréalité une existence.,langage_et_realité
"Dès lors, il convient d’ajouter un élément à l’hypothèse selon laquelle la réalité est un champ tendu par ce langage, à savoir la distinction entre ceux dont la parole est effectivement constituante, et ceux dont même la parole est constituée.",langage_et_realité
"On peut pour cela emprunter à l’essai de Bourdieu intitulé “Décrire et prescrire”, dans le recueil Langage et pouvoir symbolique, la distinction entre “structure structurante” et “structure structurée”.",langage_et_realité
"Pour nous, cela revient à discerner, au sein de la constitution de la réalité par le langage, entre le langage qui a un tel pouvoir et celui qui n’en a pas, autrement dit, entre ceux dont le langage est suivi d’effet (c’est le cas dans le cadre, par exemple, de ceux qui emploient la langue légitime de manière autorisée), et ceux dont il n'est pas suivi d'effet; et cela dépend du statut ""autorisé"" ou non du locuteur.",langage_et_realité
"Un locuteur non autorisé ne constitue pas la réalité, puisque son propre discours est frappé d'irréalité.",langage_et_realité
"A ce stade, nous faisons face à deux problèmes.",langage_et_realité
"D’une part, soit la réalité constituée par le langage court le risque d’être une illusion créée par le langage, c’est-à-dire une fable (si elle est créée à dessein) ou une croyance ; ce qui demande de poser à nouveaux frais la question de la légitimité d’une telle constitution.",langage_et_realité
Soit la réalité est une illusion bien fondée mais on retrouve le cercle de la fondation langage/réalité.,langage_et_realité
"D’autre part, le langage se voit lui-même menacé d’irréalité s’il est impuissant à constituer le monde.",langage_et_realité
"Plus encore que la plurivocité du langage et de la réalité, c’est leur pluralité qui est en jeu.",langage_et_realité
"Or, s’il semble possible d’envisager que “la” réalité recouvre en fait une pluralité de réalités constituées chacune par un langage, alors, il convient de soumettre à l’examen non seulement cette pluralité mais aussi les différents types de discours susceptibles de constituer différents types de réalité.",langage_et_realité
"A partir de là, il s’agira de comprendre si cette pluralité est irréductible - et dans ce cas, pourquoi une réalité vaut comme plus réelle qu’une autre.",langage_et_realité
"Or, si l’on définit le langage comme discours ; et la réalité non plus comme un vécu, ni comme positivité, ni comme croyance légitime ou illégitime, mais comme vérité, alors la question de dire vrai intervient comme instance de discrimination entre la réalité ou l’irréalité tant du monde (premier sens de réalité) que du langage lui-même.",langage_et_realité
"En d’autres termes, il s’agit de convoquer ici la notion de syntaxe en tant qu’elle est ce qui fonde l’ordre tant de la réalité que du langage afin d’interroger la manière dont le langage et la réalité se coordonnent à la vérité et non plus l’un à l’autre.",langage_et_realité
"Reprenons un instant la question de la pluralité de la réalité : on a vu que celle-ci semble être fonction non pas simplement du langage, mais du langage en tant qu’il a le pouvoir de constituer la réalité, c’est-à-dire de se faire entendre et d’être cru.",langage_et_realité
"Le langage, dans son usage de fait, a mis en péril la constitution légitimée en droit par la présence d’Autrui, à qui je dois le monde.",langage_et_realité
Il s’agit donc d’interroger les propriétés du langage qui le rende susceptible de frapper de réalité ou d’irréalité telle proposition du monde.,langage_et_realité
"Pour cela, on fera l’hypothèse d’un travail possible du langage sur la véridiction en tant que le dire vrai est à même de discriminer non pas tant entre réalité et irréalité, mais précisément entre réalité légitime et réalité illégitime.",langage_et_realité
"En s’attachant à la question du dire poétique et de l’imitation, le début du livre X de La République de Platon invite à un tel parcours.",langage_et_realité
"Le problème y est en effet de savoir comment le langage peut dégrader le réel en irréel et ainsi de situer le langage de manière transversale à l’âme jusqu’à l’écrit pour voir dans quel cas il participe de ce qui est en réalité (et il faut comprendre, dans ce cadre, de ce qui est en vérité), et dans quel cas il rend irréel cette réalité.",langage_et_realité
"Dans ce texte, la poésie est prise comme exemple d’une telle dégradation, par opposition au langage intérieur de l’âme avec elle-même ou même par opposition à la “traduction” (le terme est pris au Cratyle) de la forme dans la matière en quoi consiste la fabrication d’un objet ou d’une discours sensé - dans ce cas, on traduit les formes dans les syllabes et les sons.",langage_et_realité
"Premièrement, Socrate qui est ici le locuteur invite à un déplacement : il s’agit de comprendre que les idées, non les mots, sont l’élément du langage ; par là, on comprend que le dialogue de l’âme avec elle-même, en quoi consiste pour les hommes le rapport à la réalité comprise au sens de ce qui est en vérité, est un langage qui peut se passer de la fixation en mots.",langage_et_realité
"Deuxièmement, il faut alors considérer qu’il ne s’agit pas d’opposer à un langage irréel (la poésie) un langage fondé en réalité (celui de Socrate), mais de comprendre comment le langage parlé peut puiser à la source de la réalité tout autant que l’âme, et ainsi prétendre à constituer la politique et le social de la Cité de manière légitime.",langage_et_realité
"En d’autres termes, Socrate invite à reconduire les notions de langage et de réalité à celle de vérité, non pas pour les annuler, mais pour leur donner une véritable consistance.",langage_et_realité
"C'est pourquoi la question du rapport du langage et de la réalité est située au lieu très précis non pas de la signification, ni de l'expression, ni du rapport à l'autre, mais de la définition, élaborée de manière dialectique : l'enjeu est de trouver les véritables articulations, par lesquelles la réalité est ensuite susceptible d'être articulée (formulée) en vérité.",langage_et_realité
"Le mot est fondé par la définition, pour autant que la définition articule un assemblage de formes intelligibles, articulations que le langage a pour charge de traduire dans les syllabes et les noms.",langage_et_realité
"Ceci étant, le double rapport du langage et de la réalité à la vérité, par quoi le langage est véritablement langage, et la réalité, réalité véritable, n’est ni un rapport de fondation, ni un rapport de constitution, mais bien dialectique.",langage_et_realité
"En ce sens, on peut dire que le rapport de la réalité et du langage, et de ces deux notions à celle de réalité, est coordonné de manière intersubjective.",langage_et_realité
"En effet, pour mener à bien, et jusqu’au bout, un examen dialectique, il convient de régler la discussion et de savoir parler, précisément.",langage_et_realité
"Dans le corpus platonicien, l’opposition entre les sophistes, notamment Calliclès, et Socrate, est paradigmatique en tant qu’elle permet de mettre en évidence la lutte entre deux prétentions concernant la coordination du langage et de la réalité.",langage_et_realité
"Le Sophiste (253d-e), en évoquant la ""méthode diacritique"", celle de Socrate contre les sophistes, propose par exemple de distinguer entre la dialectique véritable, qui reconduit les opinions imprimées à la science de ce qui est bien ou mal, et la dialectique sophistique, qui estime qu'il faut comparer entre elles toutes les opinions, les meilleures et les pires.",langage_et_realité
"Il s'agit ainsi de montrer en quoi le dialogue est un type de discours où peut avoir lieu à la fois une discussion sur les normes du langage et les différentes manières selon lesquelles il constitue la (ou les) réalité(s), et de trancher cette discussion en faveur de la dialectique : celle-ci permet en effet de montrer que, si l’on ne reconduit pas langage et réalité à la question de la véridiction, alors on ne peut rien savoir en vérité, et on détruit ainsi ce qui est véritablement réel : puissance de destruction dont le langage est porteur, et qui exige de la part de ceux qui en font usage une conscience de leur responsabilité.",langage_et_realité
"Ainsi, le dialogue exige de savoir parler, c’est-à-dire à qui l’on parle et de quoi, mais non pas pour décrire ce qui se donne comme réalité ni pour prescrire une réalité qui vaudrait mieux qu’une autre : le dialogue se présente plutôt comme la modalité interrogative du langage par laquelle la réalité est susceptible d’être reconduite à ce qu’elle est en vérité, en bien ou mal.",langage_et_realité
"A l’inverse, le discours sophistique admoneste l’interlocuteur de façon à lui faire opter entre deux réalités possibles, sans savoir sur ces réalités, c’est-à-dire sans savoir par quoi les choses sont ce qu’elles sont.",langage_et_realité
"Ce qui n’exclut en rien le pouvoir de raconter du langage, non plus que celui de travailler poétiquement sur la traduction du vrai dans les syllabes et les sons.",langage_et_realité
"Non plus que l’affrontement entre diverses opinions et interprétations, pour autant que les interlocuteurs veillent à ce que la mise à l’épreuve du langage soit décisive.",langage_et_realité
"Pour conclure, retraçons rapidement le chemin parcouru.",langage_et_realité
"Il s’agissait d’interroger la coordination entre langage et la réalité afin de déterminer la nature de ce lien - la simple coordination ne semblant pas être une option possible, pour autant que les deux termes de la relation semblaient se définir l’un par l’autre, quoique problématiquement.",langage_et_realité
"Dans un premier temps, on a demandé si le rapport de signification et d’expression suffisait à rendre compte de ce lien, entendu alors comme lien de fondation.",langage_et_realité
"Mais cette option s’est avérée être un mauvais cercle, étant donné le pouvoir de déréalisation dont s’est trouvé doté le langage, et le mutisme d’une réalité susceptible de demeurer informulée.",langage_et_realité
"On a donc tenté d’envisager que la réalité puisse être ce que le langage constitue, du fait de la propriété de communicabilité qui lui est propre : le langage est ce par quoi je dis quelque chose à quelqu’un, l’autre étant alors ce qui légitime et justifie ma parole.",langage_et_realité
"La réalité est alors apparue comme un champ de discours, c’est-à-dire comme un champ à la fois où le langage est activé et où le monde commun (second sens de réalité) est constitué.",langage_et_realité
"Mais l’exposition de ce lien de constitution, légitimé moralement, a été mise en péril par le fait que le champ d’appel et de réponse, qui constitue la nature du langage, les uns ayant droit à la parole, les autres non.",langage_et_realité
"Le cercle brutal du fait a donc de nouveau réduit le lien de constitution du langage et de la réalité non plus par un mauvais cercle, mais un espace de dominations.",langage_et_realité
"On a donc enfin voulu reconduire à la question de la véridiction les deux termes de la relation, pour voir si leur tension pouvait être résolue non pas dans un cercle, ni dans la violence, mais dans un rapport éthique dans le dialogue, véritable lien de constitution de normes du langage et de la réalité, lien de parole et d’écoute où les choses du monde comme du discours peuvent entrer en dissonance.",langage_et_realité
"Dialogue qui, l’expérience de Deligny le montre, n’est pas forcément celui de mots, mais celui des présences ou des âmes.",langage_et_realité
"Dans la société de consommation, Baudrillard critique la capitalisation du corps humain.",le_commerce_des_corps
"La beauté de celui-ci est devenue une exigence pour le corps, désormais soumis à des impératifs de perfection ou de plénitude qui obligent à y consacrer du temps, de l'énergie et des moyens.",le_commerce_des_corps
"Le corps est donc dans la société de consommation à la fois l'objet du commerce et ce sur quoi la pression symbolique s'exerce, impliquant que pour être parfait, il doit aussi consommer.",le_commerce_des_corps
"S'il y avait alors bien un commerce des corps, ceux-ci seraient d'abord considérés comme des objets préexistants au commerce sur lequel ce dernier s'exerce.",le_commerce_des_corps
"Les corps étant les marchandises passives échangées selon des règles renverraient alors notre sujet dans deux directions : ou bien si l'on reste dans la sphère économique à la question du mode d'existence du corps (s'il est une marchandise échangeable c'est qu'il peut être possédé mais tous les corps alors peuvent-ils être identiquement des propriétés ?), ou bien on considère la notion d'échange dans un sens spatial.",le_commerce_des_corps
"Mais le problème est alors de savoir comment les corps peuvent changer de place, c'est-à-dire se mouvoir.",le_commerce_des_corps
Le mouvement est-il interne (ce qui orienterait le sujet vers une perspective biologique) ou extérieur aux corps comme l'atteste l'idée traditionnelle selon laquelle c'est l'âme qui est principe de mouvement ?,le_commerce_des_corps
Mais dans la perspective selon laquelle ce sont les corps qui interagissent ces derniers ne peuvent alors plus être considérés comme de pures passivités matérielles.,le_commerce_des_corps
Le commerce des corps désignerait alors les relations qu'ils entretiennent et plus spécialement peut-être la communication qui serait le leur.,le_commerce_des_corps
"Or, si les corps commercent au sens où ils communiquent, ne peut-on pas alors les considérer ni comme des res extensa ni comme res cogitans mais comme des signes ?",le_commerce_des_corps
"On commencera par envisager que le commerce des corps devient un problème économique, ce qui nous amènera à réfléchir au mode de propriété des corps : ayant constaté que dans un certain modèle économique, le commerce a cependant pour conséquence la destruction des corps.",le_commerce_des_corps
Il s'agira dans un second moment de réfléchir à un commerce des corps qui les maintienne ontologiquement.,le_commerce_des_corps
Nous montrerons pour finir que cette compréhension du corps n'est au fond possible que sur la base d'un système symbolique qui est peut-être le sens caché de leur commerce.,le_commerce_des_corps
"Pour qu'il puisse y avoir un commerce des corps il faut que les corps puissent être échangés donc qu'existent des règles, une évaluation, bref une méthode de l'échange.",le_commerce_des_corps
"Aristote, au premier livre des Politiques détermine les conditions générales de l'échange économique en distinguant valeur d'usage et valeur d'échange des différents corps.",le_commerce_des_corps
"Une unité commune est nécessaire pour que l'échange ait lieu (le besoin qu'on en a) mais celui-ci peut alors a priori concerner différents types de corps y compris ceux, humains, des esclaves.",le_commerce_des_corps
"En effet celui qui est par nature esclave, c'est-à-dire celui en qui c'est le corps qui domine et non pas l'âme peut être vendu ou échangé en vertu précisément de sa nature ""trop corporelle"" pourrait-on dire.",le_commerce_des_corps
Or ce finalisme d'Aristote (car il est bon que l'esclave soit possédé ne pouvant pas se posséder lui-même) pose deux problèmes: d'abord c'est que le commerce est l'acte de ceux qui s'appartiennent à eux-mêmes.,le_commerce_des_corps
"Autrement dit le corps des marchands n'est pas l'objet de l'échange, il y a donc des corps qui ne sont pas échangés.",le_commerce_des_corps
"Et, ensuite au vu de la difficulté de savoir reconnaître l'esclave par nature, l'analyse d'Aristote conduit à exclure du commerce les corps humains dont il est toujours possible que soient échangés des hommes qui n'étaient pas esclaves par nature.",le_commerce_des_corps
Ce qui viole la première règle du commerce qui est son honnêteté : on est censé pouvoir échanger ce qui est échangeable).,le_commerce_des_corps
"Dès lors, la question de la propriété du corps doit être reposée.",le_commerce_des_corps
"Peut-on établir le commerce des corps à nouveaux frais, qui y inclut le corps humain ?",le_commerce_des_corps
À première vue et en France du moins la vente de notre corps (par ex. de nos yeux) est interdite.,le_commerce_des_corps
"Ce que Marx montre c'est que ce qui est vendu n'est pas le corps mais la force de travail, qui est échangée contre un salaire.",le_commerce_des_corps
Or le salaire est censé équivaloir à ce qu'il faut pour reproduire cette force de travail (donc que le corps de l'ouvrier puisse continuer à produire); mais dans ce cas comment expliquer le profit?,le_commerce_des_corps
C'est que la force de travail produit davantage que le salaire qui lui est rétribué et cette plus-value dont Marx analyse les conditions au livre I notamment du Capital a en réalité plusieurs effets.,le_commerce_des_corps
"D'une part, elle indique que le problème n'est plus tant celui de l'aliénation (quoique l'ouvrier ne regagne toujours pas tout ce qu'il a dans son produit) mais l'exploitation : or celle-ci naît de plusieurs facteurs.",le_commerce_des_corps
"D'abord, et comme on l'a dit, c'est la force de travail qui est payée: mais celle-ci n'est pas indépendante du corps dont le seul entretien (au sens strict - pour continuer à remplir sa fonction) paraît difficilement pouvoir combler les attendus d'une vie humaine.",le_commerce_des_corps
"Ensuite, l'arrivée de la machine (analysée en I 12\) qui aurait pu, semble-t-il, diminuer la fatigue de l'ouvrier va au contraire augmenter son exploitation.",le_commerce_des_corps
"En effet, le commerce (ici au sens du rapport suivi et régulier) de l'ouvrier à la machine modifie les conditions du travail du premier.",le_commerce_des_corps
"Contraint de s'adapter à une cadence et à une parcellisation de son geste - ce qui nie et le rythme biologique du corps et sa technicité, son propre corps se détruit par le commerce avec celui de la machine.",le_commerce_des_corps
"D'autre part, la plus-value a comme effet que ce qui est visé étant son augmentation, et une armée de réserve étant disponible pour continuer à le produire, le commerce peut continuer à détruire les corps au profit du commerce.",le_commerce_des_corps
Même une aliénation volontaire d'une partie de son corps ne nous paraît pas échapper à cette critique.,le_commerce_des_corps
"En effet, dans le cadre du commerce, le corps pris comme marchandise entraîne deux difficultés : la première c'est de nier précisément la dignité de l'homme qui fait qu'à priori il ne peut avoir un prix (et non plus son rein ou son utérus).",le_commerce_des_corps
De telle sorte que le problème est lié bien à la marchandisation (donc à l'appréciation qui en découle) et pas par exemple au don.,le_commerce_des_corps
"La deuxième c'est que le corps, considéré donc comme un produit, c'est-à-dire objectivé, est, dans cette logique, consommé donc finit par être détruit : c'est visible dans le cas du rein, où si je le vends à autrui il ne m'appartient plus.",le_commerce_des_corps
Comme donc dans le cas de la vente de la force de travail dans le corps est ici détruit de par la condamnation le capitalisme qui consiste ou bien dans une destruction ou bien dans une réduction de ses possibilités.,le_commerce_des_corps
Entendons-nous : ce n'est pas tout échange du corps qui nous semble ici problématique mais celui où le principe de justice qui à priori doit guider l'échange ne se retrouve pas et entraîne la destruction des individus qui sont aussi leur corps.,le_commerce_des_corps
Est-il alors possible d'envisager un commerce non destructeur des corps ?,le_commerce_des_corps
"Pour cela, nous pouvons décaler notre perspective.",le_commerce_des_corps
Nous cherchons en effet un commerce des corps qui ne produise pas de destruction de ceux-ci.,le_commerce_des_corps
Or il s'avère qu'on peut le penser si par « commerce » on entend un principe de relation des corps les uns par rapport aux autres.,le_commerce_des_corps
"Leibniz, dans le Système nouveau sur la communication des substances, cherche à résoudre le problème légué par Descartes de l'union de l'âme et du corps.",le_commerce_des_corps
Comment expliquer en effet que deux substances si différentes puissent être unies de telle sorte qu'elles interagissent ?,le_commerce_des_corps
"Écartant la glande pinéale, Leibniz récuse deux autres possibilités : ni l'influence (comme chez Huygens), ni l'assistance (ce qui renverrait par exemple à l'occasionalisme malebranchiste) ne peuvent expliquer l'union et l'action de l'une sur l'autre.",le_commerce_des_corps
"Il faut donc préférer l'hypothèse d'une harmonie préétablie, c'est-à-dire d'une conception divine qui de toute éternité a organisé les monades de telle sorte à ce que, quoique n'ayant ni porte ni fenêtre elles correspondent bien aux corps.",le_commerce_des_corps
Le commerce des corps est donc un commerce rendu possible par Dieu mais qui se passe quelque part hors eux.,le_commerce_des_corps
"Par ailleurs, ils possèdent en eux-mêmes de quoi être maintenus : ils ne sont en effet pas pure étendue sans quoi on ne comprendrait pas que le corps A touchant le corps B n'entraîne pas ou bien le changement complet de position de B ou bien sa destruction, bref que le corps résiste.",le_commerce_des_corps
"Le principe qui le maintient c'est la force, ce qui implique que pour comprendre un commerce des corps qui ne soit pas une illusion (c'est-à-dire qu'une relation reste possible), il est impossible que ceux-ci soient de purs êtres dont la composition ne serait que de parties les unes adjointes aux autres (i.e de l'étendue pure).",le_commerce_des_corps
La position de Leibniz permet de comprendre le commerce des corps comme une communication rendue possible par Dieu mais elle ne concerne donc pas que les corps.,le_commerce_des_corps
Est-il possible de déterminer un commerce des corps qui les concerne et soit cependant réglé?,le_commerce_des_corps
"Condillac, dans le Traité des sensations (II 5\) cherche à exposer comment la sensation peut engendrer toute la connaissance et ses facultés.",le_commerce_des_corps
"Après avoir au début de l'ouvrage imaginé une statue qui au départ n'aurait aucune sensation, puis en viendrait progressivement à la vie, il montre qu'elle n'a au départ pas conscience de son corps.",le_commerce_des_corps
Son corps n'existe donc pas pour elle mais elle est immédiatement les autres corps que ses sensations lui rapportent (elle est cette odeur de rose).,le_commerce_des_corps
Cette fusion totale va cesser avec le sens du toucher.,le_commerce_des_corps
"Celui-ci lui permet en effet, via la solidité, d'éprouver la résistances des autres corps, ce qui lui permettra de les exclure et en se touchant elle-même de se rendre compte qu'à chaque fois qu'elle se touche elle se répond ""c'est moi"".",le_commerce_des_corps
"Touchant les parties de son corps de manière continue, elle éprouve ensuite la totalité de son corps (le contigu ici forme le continu).",le_commerce_des_corps
"Résumons: le commerce des corps, qui se vit via le toucher, permet à la statue de constituer son corps propre.",le_commerce_des_corps
Son corps existait avant (comme objet) mais pas comme le sien.,le_commerce_des_corps
"Or par là elle se rend compte de son identité de telle sorte que le commerce des corps crée le corps, la conscience de soi.",le_commerce_des_corps
"Si alors les termes sont modifiés par la relation, on comprend que le fantasme par exemple d'échanger sa conscience dans un autre corps ne soit pas juste un fantasme mais une erreur: ma conscience est produite par l'expérience de mon corps elle ne lui est pas surajoutée.",le_commerce_des_corps
"Mais cette conscience de soi est d'abord une image de mon corps, qui peut être déformée ou rendue impossible comme dans le cas de la psychose.",le_commerce_des_corps
"Ainsi, au début de L'enfant du miroir, Dolto indique qu'il peut exister une déliaison entre mon corps et l'image de celui-ci (image qu'elle nomme ""ici - moi - je"") ce qui est un des traits caractéristiques de la fillette qui n'arrive pas à déglutir (mais avale tout rond comme les serpents) et à laquelle Dolto s'adresse en parlant (dit-elle) directement à son image du corps.",le_commerce_des_corps
"""Tu ne peux pas déglutir parce que ça s'arrête à ton pharynx"".",le_commerce_des_corps
La communication ici entreprise est donc à l'endroit du corps mais elle passe par des signes.,le_commerce_des_corps
N'est-ce pas l'indice que le commerce des corps est avant tout une communication des corps et que celle-ci peut alors être entendue et comprise comme un système signifiant ?,le_commerce_des_corps
Mais alors le corps lui-même n'est-il pas un signe ?,le_commerce_des_corps
"Pour finir, nous voudrions explorer l'idée selon laquelle le commerce des corps serait en réalité la communication de ceux-ci.",le_commerce_des_corps
"Notons que dans ce cas, la relation ne peut cependant pas être déclenchée, si nous sommes dans le cas des êtres mûs par de purs stimuli.",le_commerce_des_corps
"Le propre de l'analyse de Pavlov c'est de supposer que le réflexe puisse être conditionné par un stimulus extérieur (bruit de clochette / bave du chien), donc que la relation des corps les uns avec les autres serait pure mécanique.",le_commerce_des_corps
"Or parler de ""commerce"" c'est au contraire supposer une relation non instinctive, réglée et intentionnelle, donc quelque chose comme un monde dans lequel les corps ou les actions doivent avoir une valeur ou un sens pour qu'une action d'un autre se produise.",le_commerce_des_corps
"Ainsi, par exemple, je fuis devant le lion parce que je l'associe au danger.",le_commerce_des_corps
C'est donc le réductionnisme à un pur mécanisme dans le rapport des corps entre eux que le sujet questionne via la notion de commerce.,le_commerce_des_corps
Cependant une fois admis que cette notion a un sens intentionnel encore faut-il voir jusqu'à quels corps on l'étend.,le_commerce_des_corps
"En effet on peut aussi bien poser l'existence d'un monde par rapport aux corps vivants (si on les comprend sous l'angle de la théorie de l'information) que pour tous les corps naturels (la nature étant alors quasi libre, et pictura comme le proposait Alain de Lille).",le_commerce_des_corps
"Néanmoins, nous réduirons ici notre propos à l'homme puisqu'il nous semble plus certain qu'il possède ce qui permet de déterminer de l'intention, à savoir une conscience.",le_commerce_des_corps
"Si dans ce cas on réduit le commerce des corps à être une communication intentionnelle et perçue comme tel par l'homme, on peut considérer celle-ci sous deux perspectives.",le_commerce_des_corps
"Dans la première, le corps est signifiant, c'est-à-dire que par ""commerce des corps"" il faut entendre le sens qu'on lit dans le corps, mais sens qui peut très bien d'une part les dépasser (au sens où il renverrait vers une idée ou une réalité autre que lui) et d'autre part, ne pas être ou mal être compris.",le_commerce_des_corps
"Si en effet le corps a un sens, comme tout système de signes celui-ci est arbitraire, conventionnel et partant demande à être décodé.",le_commerce_des_corps
"Ainsi par exemple le baiser, signe de l'amour ici ne l’est pas au Japon.",le_commerce_des_corps
Le commerce donc peut toujours échouer parce que les règles de l'échange ne sont pas identiques (et qu'on croit qu'elles le sont).,le_commerce_des_corps
Mais on peut également considérer le corps comme signifié.,le_commerce_des_corps
"C'est donc lui-même qui exprimerait quelque chose, par exemple sa fatigue dans le bâillement. il n'est cependant pas évident que cette expression à même le corps échappe à la culture.",le_commerce_des_corps
"Ainsi, comme le rappelle Mauss dans sa conférence de 34 intitulée Les Techniques du corps, notre corps est façonné par des techniques (c'est-à-dire des séries de gestes efficaces) qui changent selon les âges, les sexes, les peuples.",le_commerce_des_corps
L'acte du corps par où on pouvait avoir l'impression d'une spontanéité est donc encore une fois prise dans une sémantique et ce d'autant plus que manifester corporellement quelque chose c'est toujours le manifester à d'autres.,le_commerce_des_corps
Le commerce des corps en tant que communication vise donc autrui.,le_commerce_des_corps
"Il est la raison d'être et la fin de ce commerce et on peut supposer que le commerce implique l'intentionnalité il n'y a véritablement qu'avec lui qu’il peut y avoir lieu, concrètement comme dans l'amour - ou sémantiquement, le commerce des corps.",le_commerce_des_corps
"En conclusion, nous avons commencé par supposer que le commerce des corps renvoyait à l'échange marchand des corps.",le_commerce_des_corps
"Ayant cependant montré qu'une telle compréhension risquait de ruiner l'existence des corps, nous avons alors supposé que le commerce désignait davantage la mise en relation des corps et donc le mouvement qui était le leur.",le_commerce_des_corps
Leur interaction était la condition de compréhension de mon corps.,le_commerce_des_corps
Nous avons cherché pour finir à montrer qu'un tel commerce devait s'entendre comme communication fondamentalement liée à autrui.,le_commerce_des_corps
De telle sorte que l'unité de mon corps par où il se distingue du tas ou de l'agrégat n'est pas assurée par la présence d'une âme mais par le sens conféré par ma rencontre avec mon propre corps et avec autrui.,le_commerce_des_corps
"En d'autres termes, le commerce des corps permet de penser une historicité de la conscience.",le_commerce_des_corps
"Dans le langage courant, le vrai et le réel sont parfois pris pour synonymes.",le_vrai_et_le_réel
"On dira indifféremment de quelqu'un qu'il est un vrai ami ou un réel ami - et ce qu'on veut dire par là, c'est simplement qu'il est un ami tout court.",le_vrai_et_le_réel
"D'une part, le vrai ami désigne celui qui est conforme à une certaine idée (l'idée de l'amitié); il peut être dit « vrai » au sens où s’atteste un rapport de conformité entre une chose et le jugement qu’on porte sur elle (« c'est un ami »).",le_vrai_et_le_réel
"Il peut d'autre part être dit réel, dans la mesure où la notion de réalité s'oppose à l'illusion, à la fiction, au fantasme : ce qui est réel, c'est ce qui existe indépendamment des représentations qu'on peut s'en faire.",le_vrai_et_le_réel
